UserId,BirthDate,Age,Balance,Status,createdAt,Localidade
54329,1993-02-13,31,7169.66,active,2023-08-31,Belém
54330,1996-08-08,27,8817.85,inactive,2023-01-23,Florianópolis
54331,1995-05-11,29,4163.94,active,2023-10-23,Itaboraí
54332,1991-06-25,32,3837.21,active,2023-12-30,Linhares
54333,1976-02-24,48,4349.32,active,2023-04-22,Santiago
54334,2001-01-03,23,1771.91,active,2023-08-27,Santa Rita
54335,1986-11-12,37,1781.64,active,2023-10-07,São Paulo
54336,1998-06-22,25,1546.23,active,2023-05-04,Caucaia
54337,1991-12-12,32,5483.05,active,2023-11-22,Imperatriz
54338,2001-05-06,23,5684.06,active,2023-10-08,Macapá
54339,1961-06-21,62,9193.96,inactive,2023-03-10,Lajeado
54340,1988-06-27,35,2893.96,inactive,2023-11-17,Viçosa
54341,2001-10-28,22,9627.39,active,2023-02-15,Catalão
54342,1987-03-05,37,3374.14,inactive,2023-08-03,Macapá
54343,2001-10-28,22,3366.99,active,2023-06-08,Campinas
54344,1993-11-25,30,7553.54,active,2023-12-10,Goiânia
54345,1994-06-24,29,1496.1,active,2023-05-14,Goiânia
54346,1997-02-03,27,7589.26,active,2023-11-24,Campinas
54347,1995-07-13,28,5576.4,active,2023-10-01,São Paulo
54348,1986-05-24,38,3491.5,inactive,2023-05-24,Mairiporã
54349,1995-05-14,29,9776.68,inactive,2023-04-10,Belo Horizonte
54350,1993-01-25,31,9620.31,active,2023-11-14,Guarapuava
54351,1997-09-18,26,7656.53,active,2023-04-11,Niterói
54352,1996-08-29,27,5081.38,inactive,2023-01-07,Londrina
54353,1995-08-05,28,7287.78,active,2023-02-27,São Paulo
54354,1991-04-18,33,3312.59,inactive,2023-06-28,Araras
54355,1999-03-06,25,6649.02,active,2023-12-09,São José Dos Campos
54356,1991-03-08,33,3450.63,active,2023-08-01,Campinas
54357,1979-09-12,44,7293.32,inactive,2023-10-20,Osasco
54358,1991-07-18,32,3121.74,inactive,2023-06-26,São Gonçalo
54359,1993-01-21,31,2632.29,inactive,2023-01-15,Belo Horizonte
54360,1996-10-20,27,8697.42,active,2023-01-02,Jundiaí
54361,1992-11-20,31,3699.07,active,2023-01-29,Pimenta Bueno
54362,1998-04-25,26,5564.84,active,2023-08-05,Aparecida de Goiânia
54363,1990-10-25,33,2037.62,active,2023-03-16,Recife
54364,1986-01-30,38,2434.03,active,2023-01-29,Juazeiro
54365,1967-11-09,56,1540.98,active,2023-10-02,Campinas
54366,1993-06-21,30,1137.13,inactive,2023-05-08,São Paulo
54367,1995-07-18,28,7079.55,inactive,2023-09-04,Novo Repartimento
54368,1992-02-16,32,9802.92,inactive,2023-04-12,Itamaraju
54369,1987-09-21,36,6546.22,inactive,2023-08-31,Luziânia
54370,1985-03-17,39,6741.87,active,2023-07-13,Bom Conselho
54371,1990-10-16,33,6844.39,active,2023-07-02,Belo Horizonte
54372,1975-03-26,49,2618.01,active,2023-09-12,Ananindeua
54373,2000-09-28,23,7272.63,inactive,2023-06-28,Magé
54374,2001-04-07,23,1581.49,active,2023-01-26,Taubaté
54375,2000-12-09,23,9238.44,active,2023-04-26,São Paulo
54376,2000-07-25,23,8082.15,inactive,2023-07-07,Teresina
54377,1995-04-12,29,6967.78,active,2023-07-18,João Pessoa
54378,1983-07-16,40,9386.42,inactive,2023-02-04,Portel
54379,1968-12-12,55,9524.27,inactive,2023-04-22,Custódia
54380,1999-04-20,25,2215.87,inactive,2023-01-27,São João de Meriti
54381,1996-06-20,27,6522.55,inactive,2023-07-28,Teixeira de Freitas
54382,1969-07-07,54,6026.78,inactive,2023-08-15,São Paulo
54383,1991-06-04,33,3419.51,active,2023-02-23,São José Dos Campos
54384,1972-05-28,52,3073.07,inactive,2023-09-12,Porto Alegre
54385,1999-06-12,24,4975.75,inactive,2023-07-29,Osasco
54386,1993-08-28,30,2515.25,inactive,2023-10-09,Curitiba
54387,1974-06-06,50,7634.85,inactive,2023-10-17,São Sebastião
54388,1995-01-06,29,4204.95,active,2023-07-13,Itapipoca
54389,1973-08-27,50,3263.58,active,2023-07-28,Cametá
54390,1991-03-01,33,5335.79,active,2023-06-10,Sidrolândia
54391,1997-05-01,27,7968.8,active,2023-04-05,Alenquer
54392,1996-12-30,27,3663.95,inactive,2023-07-14,Curitiba
54393,1972-09-12,51,8670.19,active,2023-07-21,Itapipoca
54394,1976-05-04,48,8676.69,active,2023-02-16,Governador Valadares
54395,1999-08-13,24,7104.21,active,2023-03-20,Itaúna
54396,1999-06-09,24,7514.2,inactive,2023-07-14,Porto Alegre
54397,1994-03-25,30,7011.25,inactive,2023-08-07,Bebedouro
54398,1997-08-31,26,1048.79,active,2023-12-23,Tubarão
54399,1993-12-13,30,4402.56,inactive,2023-12-09,Ouro Preto
54400,1990-07-22,33,2691.64,active,2023-08-02,Fernandópolis
54401,1993-01-29,31,7748.08,active,2023-12-10,Cascavel
54402,1994-03-24,30,2862.42,inactive,2023-04-26,Rio Claro
54403,1998-06-05,26,8131.05,inactive,2023-10-20,Nossa Senhora da Glória
54404,1975-10-22,48,9773.49,inactive,2023-09-27,São Paulo
54405,1974-06-06,50,1751.92,inactive,2023-12-06,Rio de Janeiro
54406,1995-03-12,29,6888.5,inactive,2023-01-12,Maricá
54407,1983-05-22,41,1187.65,active,2023-06-12,Jundiaí
54408,1989-10-06,34,3658.82,active,2023-04-14,São João de Meriti
54409,1993-12-06,30,5494.79,active,2023-06-14,Aquiraz
54410,2001-06-04,23,5629.87,active,2023-03-07,Santana
54411,2000-08-29,23,8146.0,inactive,2023-12-05,Guarulhos
54412,1985-03-23,39,1499.29,active,2023-04-05,São Paulo
54413,1988-10-24,35,9354.47,inactive,2023-04-26,Brasília
54414,1998-05-01,26,6892.4,active,2023-07-14,Bento Gonçalves
54415,1990-08-14,33,4962.08,active,2023-01-15,Goiânia
54416,2001-08-03,22,2481.08,inactive,2023-03-28,Contagem
54417,1992-08-16,31,4829.36,inactive,2023-12-01,Brasília
54418,2000-10-17,23,5359.46,active,2023-05-21,Curitiba
54419,1984-05-22,40,5155.62,inactive,2023-04-14,Montes Claros
54420,1982-07-10,41,1436.1,inactive,2023-07-30,Embu
54421,1988-04-30,36,2411.25,active,2023-02-27,Camocim
54422,1999-08-09,24,9570.93,active,2023-04-20,Natal
54423,1985-04-01,39,4552.23,active,2023-04-28,Belo Horizonte
54424,1999-08-08,24,6334.67,inactive,2023-03-09,Santa Rita
54425,1990-07-20,33,5343.46,active,2023-04-18,Itapetininga
54426,1998-06-04,26,3379.28,inactive,2023-10-20,Fortaleza
54427,1991-03-17,33,3594.22,inactive,2023-06-10,Teresina
54428,1990-10-17,33,6939.96,active,2023-07-22,Jaíba
54429,2000-02-22,24,2557.51,inactive,2023-09-10,Mauriti
54430,1994-11-10,29,9169.98,active,2023-02-28,Jaraguá
54431,1996-06-21,27,4138.71,inactive,2023-11-08,Indaiatuba
54432,1989-10-29,34,5005.66,active,2023-08-28,Joinville
54433,1982-07-20,41,8087.43,inactive,2023-11-11,São Paulo
54434,1979-10-19,44,2325.38,active,2023-06-29,Rio de Janeiro
54435,1982-10-17,41,7511.2,inactive,2023-06-22,Rio de Janeiro
54436,1993-12-03,30,8472.81,active,2023-03-29,Ituverava
54437,1988-02-22,36,2285.47,inactive,2023-12-11,Salvador
54438,1997-04-04,27,7193.14,inactive,2023-08-12,Vassouras
54439,1994-06-12,29,5319.14,active,2023-10-08,Nossa Senhora do Socorro
54440,2001-11-14,22,7789.27,active,2023-05-20,Campinas
54441,2000-01-18,24,6715.02,inactive,2023-07-16,Salvador
54442,1997-06-05,27,7510.95,active,2023-12-03,Recife
54443,2001-08-18,22,6461.42,inactive,2023-03-26,Ribeirão Preto
54444,1986-05-13,38,7556.31,inactive,2023-08-30,Salvador
54445,1977-03-25,47,1488.8,inactive,2023-11-16,Patos de Minas
54446,1993-12-18,30,8465.46,inactive,2023-06-13,Nova Iguaçu
54447,1979-02-07,45,5752.16,active,2023-02-18,Mombaça
54448,1971-06-26,52,4241.67,inactive,2023-04-23,Niterói
54449,2000-01-18,24,3096.21,active,2023-11-14,Serra
54450,1985-01-11,39,2146.01,active,2023-10-26,Guarulhos
54451,1997-03-03,27,3272.05,active,2023-03-22,Rio de Janeiro
54452,1993-11-16,30,3153.94,inactive,2023-12-27,Recife
54453,1969-05-08,55,6458.56,inactive,2023-04-28,São Paulo
54454,1983-02-03,41,5447.5,active,2023-03-07,Francisco Morato
54455,1995-09-27,28,7245.46,active,2023-01-30,Trindade
54456,1992-11-23,31,2633.11,inactive,2023-02-21,Salvador
54457,2000-11-25,23,6958.23,active,2023-11-08,Russas
54458,1991-09-30,32,2394.45,active,2023-01-21,São Paulo
54459,1982-03-27,42,3910.33,active,2023-12-14,Lago da Pedra
54460,1985-05-23,39,7810.14,active,2023-05-08,Ribeirão Preto
54461,1992-02-18,32,1911.36,inactive,2023-07-30,Patos
54462,1999-02-07,25,8198.33,inactive,2023-05-05,Sousa
54463,1993-01-19,31,4078.14,active,2023-02-08,Estância
54464,1987-11-30,36,5218.69,active,2023-11-09,Campo Formoso
54465,2001-08-15,22,7914.95,active,2023-02-20,Curuçá
54466,1983-03-14,41,4613.94,inactive,2023-12-12,Joinville
54467,2000-10-29,23,6919.17,inactive,2023-10-22,São Paulo
54468,1973-10-31,50,5055.76,inactive,2023-01-20,São José do Rio Preto
54469,1977-02-18,47,6831.46,active,2023-04-18,Salto de Pirapora
54470,1985-05-03,39,5614.65,inactive,2023-07-05,São Luís do Quitunde
54471,1968-08-23,55,6437.5,active,2023-07-21,Rio de Janeiro
54472,1984-02-12,40,1726.87,active,2023-08-28,Maracanaú
54473,1990-04-06,34,1828.37,active,2023-10-07,Piracicaba
54474,1995-06-05,29,7843.05,active,2023-03-17,São Paulo
54475,1996-02-12,28,7783.51,inactive,2023-03-05,Buritis
54476,1988-10-18,35,3341.53,inactive,2023-05-25,Barra
54477,1978-10-16,45,8985.72,inactive,2023-02-04,Maceió
54478,1993-07-14,30,7561.33,inactive,2023-03-07,São Paulo
54479,1995-04-02,29,5054.26,inactive,2023-12-08,São Bernardo do Campo
54480,1991-07-17,32,5156.38,active,2023-07-25,Manaus
54481,1994-01-17,30,6264.3,inactive,2023-04-17,Salvador
54482,1992-03-15,32,5656.84,inactive,2023-10-22,Moji Das Cruzes
54483,1999-07-02,24,8265.58,inactive,2023-01-26,Nova Iguaçu
54484,1991-03-04,33,9839.37,active,2023-11-09,Ipatinga
54485,1998-01-08,26,7814.44,inactive,2023-08-21,Limeira
54486,1993-12-22,30,6611.69,active,2023-01-29,São Paulo
54487,1995-12-11,28,1419.74,inactive,2023-01-18,Janaúba
54488,1994-10-07,29,7636.34,inactive,2023-08-24,Paracambi
54489,1999-01-02,25,2405.61,active,2023-01-22,Americana
54490,1998-12-23,25,2790.76,active,2023-06-22,Apucarana
54491,1992-05-16,32,8864.48,active,2023-12-05,Rio de Janeiro
54492,1977-06-15,46,6411.7,active,2023-10-25,Rio de Janeiro
54493,2001-04-14,23,8030.75,active,2023-07-28,Goiânia
54494,1977-05-07,47,8314.27,active,2023-02-12,Mongaguá
54495,1992-11-02,31,1612.64,active,2023-06-04,São Paulo
54496,2001-10-31,22,4967.08,inactive,2023-06-01,Itaquaquecetuba
54497,2000-07-12,23,5045.26,active,2023-03-17,Salvador
54498,1998-08-21,25,3294.34,inactive,2023-07-01,Maringá
54499,1990-11-18,33,2482.35,active,2023-03-04,Várzea Grande
54500,1986-03-28,38,4040.16,active,2023-06-07,Mogi Guaçu
54501,1997-08-26,26,8680.69,active,2023-08-29,Águas Lindas de Goiás
54502,2001-05-01,23,2179.55,active,2023-07-24,Belém
54503,2000-05-31,24,1369.0,active,2023-11-08,Marabá
54504,1994-01-25,30,2128.23,inactive,2023-08-12,Brasília
54505,1993-06-15,30,1846.23,active,2023-12-15,Fortaleza
54506,1985-07-19,38,5832.73,active,2023-07-14,Tutóia
54507,2001-07-04,22,2577.48,inactive,2023-01-08,Moji Das Cruzes
54508,1992-09-20,31,7967.6,active,2023-02-05,São Paulo
54509,1991-12-03,32,7806.12,inactive,2023-04-03,São Paulo
54510,2001-11-05,22,3520.49,inactive,2023-09-15,Joinville
54511,1982-07-11,41,4521.46,inactive,2023-06-03,Osório
54512,1995-01-15,29,1325.95,active,2023-11-25,Duque de Caxias
54513,1995-11-11,28,1203.32,active,2023-04-17,Natal
54514,1997-12-07,26,8472.76,inactive,2023-02-03,São Paulo
54515,2000-08-26,23,4954.81,active,2023-09-18,Natal
54516,1978-08-11,45,7931.94,inactive,2023-04-04,Timon
54517,1990-07-20,33,7926.72,inactive,2023-04-30,Aracaju
54518,1967-10-05,56,8423.69,active,2023-02-28,Curitiba
54519,1996-08-29,27,2144.52,active,2023-12-26,Teresina
54520,1982-06-24,41,2992.58,active,2023-09-04,Curitiba
54521,2000-10-21,23,9988.62,active,2023-12-30,Ijuí
54522,1996-06-26,27,9724.96,active,2023-02-12,Campina Grande
54523,1997-02-19,27,6138.94,inactive,2023-08-09,Igarassu
54524,1993-03-07,31,5292.12,active,2023-05-07,Campinas
54525,1990-06-16,33,7514.88,inactive,2023-11-25,São Cristóvão
54526,1990-05-24,34,8730.71,inactive,2023-11-26,Presidente Prudente
54527,1991-08-09,32,1492.51,active,2023-07-06,Brasília
54528,1965-08-31,58,4898.14,inactive,2023-11-28,Gravataí
54529,1994-11-26,29,4019.76,inactive,2023-12-18,Garanhuns
54530,1998-02-13,26,6723.84,inactive,2023-03-19,Araguari
54531,2001-02-23,23,2439.56,inactive,2023-06-10,Imperatriz
54532,1970-12-28,53,9393.36,inactive,2023-06-11,Vassouras
54533,1990-06-19,33,4954.73,inactive,2023-03-06,Naviraí
54534,1981-07-07,42,7915.34,active,2023-04-14,São Paulo
54535,1995-09-26,28,1391.34,inactive,2023-07-03,Patos
54536,2001-08-22,22,2191.66,active,2023-11-03,Manaus
54537,1989-08-20,34,1552.91,inactive,2023-01-08,Rio de Janeiro
54538,1991-08-27,32,5975.82,inactive,2023-07-07,Paulista
54539,1992-03-19,32,6196.89,active,2023-08-03,Ribeirão Preto
54540,1992-03-02,32,3404.42,inactive,2023-06-11,Poá
54541,1999-08-14,24,4709.0,inactive,2023-07-19,Sarandi
54542,1990-07-12,33,9975.91,active,2023-07-15,Guarulhos
54543,1987-05-26,37,2857.68,inactive,2023-02-16,São Pedro da Aldeia
54544,1995-02-23,29,7990.81,inactive,2023-11-27,Belo Horizonte
54545,1996-09-27,27,2414.38,inactive,2023-12-30,Macaé
54546,1997-12-19,26,3695.15,inactive,2023-01-02,Curitiba
54547,1989-12-29,34,3279.82,inactive,2023-11-27,Santos
54548,1993-10-25,30,3187.03,inactive,2023-05-27,João Pessoa
54549,1981-12-10,42,9785.4,inactive,2023-12-02,Florianópolis
54550,1979-05-13,45,1928.5,active,2023-01-10,Lins
54551,1994-05-26,30,4617.29,inactive,2023-04-22,Dom Eliseu
54552,1984-06-05,40,4815.05,inactive,2023-06-12,Poções
54553,1994-06-01,30,5208.24,active,2023-01-05,Pindamonhangaba
54554,1992-06-05,32,9019.41,active,2023-04-10,Arapongas
54555,1993-08-07,30,2404.9,inactive,2023-01-28,Feira de Santana
54556,1990-08-18,33,1509.74,active,2023-03-19,Tianguá
54557,1972-07-07,51,8153.72,inactive,2023-06-24,Juiz de Fora
54558,1992-09-21,31,3759.87,inactive,2023-04-07,Porto Alegre
54559,1983-04-14,41,1690.51,inactive,2023-08-17,São José do Rio Preto
54560,1995-03-20,29,1442.81,inactive,2023-04-18,Visconde do Rio Branco
54561,1997-12-21,26,5938.32,inactive,2023-06-19,Ribeirão Preto
54562,1988-05-02,36,4638.57,active,2023-02-25,Salvador
54563,1978-09-15,45,8149.28,inactive,2023-12-02,Cachoeira do Sul
54564,2001-07-31,22,9617.8,inactive,2023-06-03,Santa Rita do Sapucaí
54565,1991-04-09,33,4077.51,active,2023-11-15,Blumenau
54566,1975-05-23,49,8156.98,inactive,2023-04-11,Jacobina
54567,1979-01-27,45,5564.34,inactive,2023-05-17,Salvador
54568,1998-07-21,25,8149.5,active,2023-02-06,Chapadinha
54569,1997-06-09,26,8037.78,inactive,2023-04-21,Carpina
54570,1990-10-08,33,9624.01,inactive,2023-03-04,São João Del Rei
54571,1991-09-04,32,9067.4,inactive,2023-09-12,Codó
54572,1972-02-19,52,7928.13,active,2023-04-22,Salvador
54573,1999-02-23,25,4579.44,inactive,2023-08-09,Araçatuba
54574,1990-11-22,33,7798.62,inactive,2023-03-01,São Luís
54575,1995-05-15,29,7192.48,active,2023-10-08,Camaragibe
54576,1989-02-03,35,6152.14,active,2023-08-21,Passo Fundo
54577,1997-07-21,26,6121.07,inactive,2023-11-28,Rio Das Ostras
54578,1979-11-18,44,7758.31,inactive,2023-04-22,Fortaleza
54579,1992-10-24,31,5900.01,active,2023-05-29,Itaboraí
54580,1995-12-26,28,3381.25,active,2023-07-07,São Paulo
54581,1999-03-04,25,7242.3,inactive,2023-09-25,Belo Horizonte
54582,1985-10-17,38,1740.51,active,2023-10-18,Maracanaú
54583,1993-10-27,30,7292.41,active,2023-09-09,Macapá
54584,1991-11-04,32,6835.5,active,2023-01-07,Taubaté
54585,1994-01-16,30,6192.91,active,2023-07-10,São Paulo
54586,1995-04-18,29,5888.89,inactive,2023-11-11,Paiçandu
54587,1990-01-19,34,2819.98,active,2023-09-26,Belford Roxo
54588,2000-07-12,23,7488.89,inactive,2023-08-02,Fortaleza
54589,1969-09-05,54,4726.14,inactive,2023-10-28,Belém
54590,2001-06-18,22,2509.8,inactive,2023-01-22,Paulista
54591,1986-11-30,37,3383.23,active,2023-04-12,Vespasiano
54592,1997-04-22,27,4697.15,active,2023-01-19,Rio de Janeiro
54593,1995-12-18,28,3296.13,active,2023-05-08,Francisco Beltrão
54594,1988-10-28,35,2030.49,inactive,2023-09-10,Pombal
54595,1989-09-11,34,3367.92,active,2023-03-21,São Paulo
54596,1977-05-10,47,7416.27,inactive,2023-07-15,Mongaguá
54597,1986-07-19,37,6175.95,active,2023-03-22,Teresina
54598,1998-08-22,25,8546.84,active,2023-08-18,Fortaleza
54599,1999-11-02,24,2039.52,active,2023-05-08,Formosa
54600,1998-05-28,26,1414.47,inactive,2023-10-06,Taboão da Serra
54601,1994-01-12,30,3589.89,active,2023-10-14,Macapá
54602,1993-03-05,31,6167.65,inactive,2023-02-25,Manaus
54603,1999-05-07,25,2428.83,active,2023-11-26,Uberlândia
54604,1988-11-17,35,2649.02,inactive,2023-02-02,Votorantim
54605,1988-09-16,35,8366.3,active,2023-11-06,Ubajara
54606,1990-08-22,33,3798.1,active,2023-07-24,Rio de Janeiro
54607,1997-05-13,27,8656.46,active,2023-04-23,Guarulhos
54608,2001-05-18,23,2428.2,inactive,2023-08-05,Rio de Janeiro
54609,1997-03-18,27,8604.68,inactive,2023-02-14,Fortaleza
54610,1978-11-07,45,9121.07,active,2023-07-01,Palmares
54611,1983-04-10,41,3098.14,inactive,2023-11-23,Itumbiara
54612,1994-01-21,30,6872.1,inactive,2023-07-03,Bragança
54613,1994-10-21,29,4694.63,inactive,2023-07-15,Brasília
54614,1980-02-05,44,9720.46,active,2023-12-28,Campo Grande
54615,1988-06-25,35,7444.81,inactive,2023-07-12,Brasília
54616,1992-07-10,31,5030.44,active,2023-06-15,Codó
54617,1991-08-17,32,7440.77,inactive,2023-09-14,Guarujá
54618,1993-06-10,30,4623.79,inactive,2023-02-16,Suzano
54619,1979-05-03,45,7120.84,inactive,2023-03-12,Guaratinguetá
54620,1985-04-04,39,3676.45,active,2023-07-02,Escada
54621,1997-04-11,27,4312.77,inactive,2023-11-12,Salvador
54622,1984-03-07,40,5537.25,inactive,2023-07-01,Porto Alegre
54623,1991-01-21,33,2161.37,active,2023-12-02,João Pessoa
54624,1980-11-01,43,8502.56,inactive,2023-12-21,São Paulo
54625,1998-10-19,25,5686.36,inactive,2023-09-17,Belém
54626,1997-07-12,26,9251.76,inactive,2023-08-25,Cuiabá
54627,2001-01-24,23,2489.11,inactive,2023-08-08,Belford Roxo
54628,1997-08-19,26,9342.75,active,2023-02-07,Arujá
54629,1994-09-07,29,5163.28,active,2023-07-16,Monte Mor
54630,2001-06-18,22,8583.82,active,2023-08-18,Nova Iguaçu
54631,1987-01-14,37,4291.73,active,2023-01-12,Mamanguape
54632,1997-01-13,27,3507.82,inactive,2023-05-09,Manaus
54633,1990-05-19,34,1026.62,inactive,2023-05-28,Diadema
54634,1996-06-09,27,1758.81,inactive,2023-06-07,São José do Egito
54635,1992-03-10,32,1398.5,active,2023-03-11,Santo André
54636,1996-11-08,27,3205.54,inactive,2023-02-28,Campos Novos
54637,1992-11-10,31,5286.27,active,2023-09-01,Rio de Janeiro
54638,1999-11-26,24,5356.26,active,2023-07-25,Ponta Grossa
54639,1980-12-11,43,2243.42,inactive,2023-06-03,Russas
54640,1993-10-22,30,4435.87,inactive,2023-04-29,Manaus
54641,1997-06-07,26,7513.93,inactive,2023-04-11,Muaná
54642,1988-07-17,35,6900.1,active,2023-04-26,São Paulo
54643,1995-04-26,29,1603.81,inactive,2023-04-04,Pedra Branca
54644,1994-09-22,29,2265.92,inactive,2023-11-12,Viamão
54645,1996-07-04,27,1907.27,inactive,2023-01-02,Trairi
54646,1999-03-12,25,5099.54,active,2023-12-28,São Paulo
54647,1993-06-02,31,4373.72,active,2023-06-26,Benjamin Constant
54648,1991-11-03,32,3900.01,active,2023-04-01,Novo Gama
54649,1998-09-24,25,4952.69,inactive,2023-03-16,Delmiro Gouveia
54650,2000-12-28,23,2718.82,active,2023-12-01,Marília
54651,1995-04-27,29,4107.46,inactive,2023-03-06,Belo Horizonte
54652,2000-03-07,24,2172.11,active,2023-12-26,Campinas
54653,1993-01-12,31,3435.55,active,2023-06-20,Valparaíso de Goiás
54654,1998-12-04,25,4067.94,active,2023-05-08,Santa Cruz do Capibaribe
54655,1995-05-19,29,5011.14,inactive,2023-06-08,Araripina
54656,1979-03-22,45,5124.99,inactive,2023-04-25,Rosário do Sul
54657,1994-04-09,30,7066.19,active,2023-11-22,Sousa
54658,1992-11-05,31,8208.05,active,2023-01-28,Porto Alegre
54659,1976-05-10,48,6492.3,inactive,2023-09-13,São Paulo
54660,1974-02-05,50,9223.37,inactive,2023-01-01,Jaru
54661,1969-08-04,54,5387.14,active,2023-12-27,Brasília
54662,1999-06-26,24,6357.98,inactive,2023-12-30,Petrolina
54663,1991-05-08,33,8604.66,active,2023-04-21,Jaboticabal
54664,1994-10-22,29,3994.33,inactive,2023-01-27,Campo Grande
54665,1999-12-23,24,7039.48,inactive,2023-07-31,Rio de Janeiro
54666,1984-08-12,39,7162.03,active,2023-04-14,Fortaleza
54667,1976-08-10,47,5848.23,active,2023-03-17,Duque de Caxias
54668,1982-03-16,42,3240.22,active,2023-05-10,Rio de Janeiro
54669,1997-12-26,26,8959.66,inactive,2023-12-10,Juiz de Fora
54670,1979-12-20,44,4693.46,inactive,2023-12-03,Rio de Janeiro
54671,1978-04-26,46,6568.87,active,2023-05-25,Criciúma
54672,1994-11-08,29,1797.95,inactive,2023-01-09,Belém
54673,1968-04-11,56,6420.4,active,2023-02-06,Rio de Janeiro
54674,1993-07-10,30,2831.51,inactive,2023-10-03,Rio de Janeiro
54675,1996-08-02,27,7498.17,active,2023-12-12,Brasília
54676,1991-06-20,32,8324.45,active,2023-05-09,Morrinhos
54677,1994-07-14,29,2424.09,active,2023-04-14,Ipojuca
54678,1984-10-04,39,2771.95,inactive,2023-09-10,São Luís
54679,1996-06-21,27,6182.32,inactive,2023-11-23,Feira de Santana
54680,1997-04-26,27,8543.59,active,2023-05-28,São Gonçalo
54681,2000-07-27,23,4541.35,active,2023-01-21,Jaboatão Dos Guararapes
54682,1969-01-10,55,2237.32,inactive,2023-07-01,Campo Belo
54683,1994-11-20,29,3290.0,active,2023-09-22,Carazinho
54684,1990-05-07,34,3862.59,active,2023-03-21,Carapicuíba
54685,1987-07-02,36,8473.61,inactive,2023-04-08,Crato
54686,1984-03-20,40,3232.42,active,2023-09-21,Esteio
54687,1988-02-28,36,1270.78,inactive,2023-06-25,Itajubá
54688,1983-04-21,41,9902.18,inactive,2023-08-14,Aracaju
54689,1997-08-02,26,6693.07,active,2023-04-02,Jaboatão Dos Guararapes
54690,1999-07-29,24,2352.98,inactive,2023-04-13,Santo Amaro
54691,1985-09-10,38,6189.36,inactive,2023-01-30,Uberlândia
54692,1987-10-10,36,6942.75,active,2023-12-10,Navegantes
54693,1984-09-03,39,8169.65,inactive,2023-05-12,Salvador
54694,1993-07-29,30,6746.25,inactive,2023-06-29,Nova Lima
54695,1996-10-03,27,5792.85,inactive,2023-10-30,Olinda
54696,1996-08-27,27,8692.27,inactive,2023-10-28,Brasília
54697,1994-05-27,30,8842.79,active,2023-01-26,Fortaleza
54698,1980-11-28,43,6536.08,active,2023-06-08,São Lourenço da Mata
54699,1994-06-25,29,4301.4,active,2023-01-18,Mauá
54700,1987-11-27,36,8194.15,inactive,2023-09-06,Campos Dos Goytacazes
54701,1993-02-21,31,2072.24,inactive,2023-12-24,Jaboatão Dos Guararapes
54702,1979-11-23,44,4553.5,active,2023-07-15,Manaus
54703,1993-05-20,31,4411.03,active,2023-01-25,Cerquilho
54704,1997-02-11,27,6991.57,active,2023-03-13,Morrinhos
54705,1998-05-13,26,7992.62,active,2023-12-14,Naviraí
54706,1992-11-14,31,5080.97,active,2023-05-09,Panambi
54707,1987-05-19,37,7079.8,inactive,2023-05-06,Juiz de Fora
54708,2000-01-17,24,6548.18,active,2023-10-23,Curitiba
54709,1994-03-22,30,9614.87,inactive,2023-01-05,Bom Jardim
54710,1989-07-07,34,4127.13,inactive,2023-12-20,Teresina
54711,1994-12-06,29,9674.23,active,2023-03-13,Rio de Janeiro
54712,1993-03-04,31,6942.87,active,2023-02-13,Belo Horizonte
54713,1992-10-16,31,7888.69,inactive,2023-01-03,Niterói
54714,1995-03-09,29,9135.44,active,2023-03-05,Porto Alegre
54715,1969-10-25,54,4808.78,active,2023-10-15,Cariacica
54716,1988-01-18,36,1400.04,inactive,2023-07-24,Mauá
54717,1998-05-18,26,5800.73,active,2023-01-12,São Paulo
54718,1989-04-05,35,8165.74,active,2023-09-08,São Paulo
54719,1989-03-10,35,3140.38,inactive,2023-10-23,Pitangueiras
54720,1986-10-05,37,4722.04,inactive,2023-04-23,Marechal Cândido Rondon
54721,1991-05-26,33,4023.86,active,2023-12-14,São Paulo
54722,1983-08-07,40,3571.13,active,2023-03-12,Guarapari
54723,1991-03-27,33,1020.53,active,2023-10-17,Recife
54724,1993-07-24,30,3305.3,active,2023-10-13,Santo André
54725,1984-01-02,40,6505.77,active,2023-05-01,Vila Velha
54726,1990-07-27,33,8371.08,active,2023-12-22,São Luís
54727,1984-07-25,39,7542.26,active,2023-03-02,São Paulo
54728,1991-08-02,32,5723.97,active,2023-09-20,Palhoça
54729,2001-10-08,22,5069.59,inactive,2023-05-16,São José de Ribamar
54730,2001-06-11,22,8231.26,active,2023-09-06,Ibiúna
54731,1989-07-10,34,2742.79,active,2023-07-19,Exu
54732,1993-08-18,30,8305.82,inactive,2023-11-12,Camaragibe
54733,1990-04-07,34,6107.36,active,2023-12-09,Cabo Frio
54734,1995-11-22,28,7102.47,inactive,2023-03-14,Francisco Morato
54735,1977-01-21,47,3191.43,active,2023-11-23,Resende
54736,1972-07-17,51,3547.15,active,2023-07-22,Juazeiro
54737,1991-03-09,33,1460.03,inactive,2023-10-08,Rosário
54738,1988-04-06,36,5106.66,active,2023-09-11,Brasília
54739,1990-10-24,33,7087.55,active,2023-10-21,Salvador
54740,1993-06-09,30,7742.51,inactive,2023-02-14,Vitória da Conquista
54741,1986-07-20,37,8800.89,inactive,2023-10-19,Bom Conselho
